videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId.value,canRate,viewerRating,likeCount,publishedAt,updatedAt,id,parentId,moderationStatus
e6Qa05lBdEI,"오늘 만난 사람<br>존리<br>메리츠자산운용 대표<br><br>출연신청 / 제휴문의<br>이메일: shxjcl1122@<a href=""http://gmail.com/"">gmail.com</a><br>인스타: <a href=""https://hoy.kr/vqhaF"">https://hoy.kr/vqhaF</a><br><br>월 180만원의 소득에서 어떤 과정을 통해<br>월 1억의 수입까지 키울 수 있었는지<br>일기처럼 책으로 남겼습니다.<br>저의 첫 책, [킵고잉] 구경가기<br><a href=""https://c11.kr/gugc"">https://c11.kr/gugc</a><br><br>쇼핑몰을 어떻게 키웠는지<br>모든 과정을 클래스101을 통해 공개했습니다.<br>[클래스101] 강의 구성 보러가기<br>-<a href=""https://c11.kr/gugm"">https://c11.kr/gugm</a>","오늘 만난 사람
존리
메리츠자산운용 대표

출연신청 / 제휴문의
이메일: shxjcl1122@gmail.com
인스타: https://hoy.kr/vqhaF

월 180만원의 소득에서 어떤 과정을 통해
월 1억의 수입까지 키울 수 있었는지
일기처럼 책으로 남겼습니다.
저의 첫 책, [킵고잉] 구경가기
https://c11.kr/gugc

쇼핑몰을 어떻게 키웠는지
모든 과정을 클래스101을 통해 공개했습니다.
[클래스101] 강의 구성 보러가기
-https://c11.kr/gugm",신사임당,https://yt3.ggpht.com/ytc/AKedOLS4ur4hLCdtoRGgypukJomdeewH47wASke2gWAu5g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCaJdckl6MBdDPDf75Ec_bJA,UCaJdckl6MBdDPDf75Ec_bJA,TRUE,none,153,2020-07-27T06:33:30Z,2020-07-27T06:33:30Z,Ugzviw3vLDriQ8KwpgZ4AaABAg,NA,NA
e6Qa05lBdEI,너무 잘봤습니다.우리나라는 주식하면 망한다 하지마라..결국 주식은 그회사에 투자를 해서 함께 성장해 나가는건데 우리 회사를 보고 투자를 하는게 아니라 투기를 하다보니 주식으로 망하고 주변인에게 주식하지마라 큰일난다 이런 말들을 하고..무튼 좋은 말씀 감사합니다,너무 잘봤습니다.우리나라는 주식하면 망한다 하지마라..결국 주식은 그회사에 투자를 해서 함께 성장해 나가는건데 우리 회사를 보고 투자를 하는게 아니라 투기를 하다보니 주식으로 망하고 주변인에게 주식하지마라 큰일난다 이런 말들을 하고..무튼 좋은 말씀 감사합니다,이창윤,https://yt3.ggpht.com/ytc/AKedOLTj5Lh_ZiBNEBGfzTQkfIxafkNB_DtDWFA3Kg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCVLFjqKqX36SRGi5mBYZ9Tw,UCVLFjqKqX36SRGi5mBYZ9Tw,TRUE,none,0,2021-11-05T05:57:05Z,2021-11-05T05:57:05Z,UgxEawf3yamUZIIiBZ54AaABAg,NA,NA
e6Qa05lBdEI,네,네,VIATION A,https://yt3.ggpht.com/ytc/AKedOLQd19Z8kXqCrumv6NPG5IZ0e9ddgp0R0wtOLg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCmkYpwuDm7AhyahtWmbQ4hQ,UCmkYpwuDm7AhyahtWmbQ4hQ,TRUE,none,0,2021-11-03T17:15:25Z,2021-11-03T17:15:25Z,UgwohueE7TtL1XS_FOh4AaABAg,NA,NA
e6Qa05lBdEI,전 친구는 부모에게 1000만원 받아서 2년만에 23억 비트코인과 주식으로 벌어서 현타오네요.... 코로나 혜택을 벌었다고 하지만 1000만원으로 23억 만든것도 대단하지만 노오력 이지랄 하면서 할수 있다 넌 노력이 없는거다 이러니 시작부터 다르고 수저부터 다른데... 화나네요 그래도 이런 영상 찾아보면서 부자가 되고 싶네요,전 친구는 부모에게 1000만원 받아서 2년만에 23억 비트코인과 주식으로 벌어서 현타오네요.... 코로나 혜택을 벌었다고 하지만 1000만원으로 23억 만든것도 대단하지만 노오력 이지랄 하면서 할수 있다 넌 노력이 없는거다 이러니 시작부터 다르고 수저부터 다른데... 화나네요 그래도 이런 영상 찾아보면서 부자가 되고 싶네요,유투브여행,https://yt3.ggpht.com/ytc/AKedOLTisEPzb4wJIf_FaeNCBc9XbRetUn5UB7JEfC0sBw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCfS5YD5NWs_b9845ILjDUGw,UCfS5YD5NWs_b9845ILjDUGw,TRUE,none,0,2021-11-02T14:56:02Z,2021-11-02T14:58:38Z,Ugy3NOm-HUgL4z3mWKJ4AaABAg,NA,NA
e6Qa05lBdEI,"존 리님 안녕하세요. 님의 경제교육을 알게된제 어느새 몇년이 되었고 주식을 꾸준히 ( ROTH. ROBINHOOD. 그리고 ACORN) 조금씩 하고있는지가 어느새 몇년이 되다보니 그 작은 돈들이 모여서 제법 되었습니다. 존 리 님께 깊이 고개 숙여 감사드립니다. 앞으로도 꾸준히 계속해서 경제 공부를 시켜주세요. 화.이.팅. 건강하세요. 그리고 신사임당님, 감사드립니다","존 리님 안녕하세요. 님의 경제교육을 알게된제 어느새 몇년이 되었고 주식을 꾸준히 ( ROTH. ROBINHOOD. 그리고 ACORN) 조금씩 하고있는지가 어느새 몇년이 되다보니 그 작은 돈들이 모여서 제법 되었습니다. 존 리 님께 깊이 고개 숙여 감사드립니다. 앞으로도 꾸준히 계속해서 경제 공부를 시켜주세요. 화.이.팅. 건강하세요. 그리고 신사임당님, 감사드립니다",sally ku,https://yt3.ggpht.com/ytc/AKedOLROCz0m5Ar97pajj3YGRh1l4nhavvSFU61LSg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCbE0IMgMGAD7FUJDqTOCyvw,UCbE0IMgMGAD7FUJDqTOCyvw,TRUE,none,0,2021-10-29T20:30:51Z,2021-10-29T20:30:51Z,UgytokuCUajZaq3mAyd4AaABAg,NA,NA
e6Qa05lBdEI,많이 배우고 갑니다,많이 배우고 갑니다,스마팅,https://yt3.ggpht.com/LYLyUV3zdXYlbXZ5CtVHag9d-gFJDFk-sRzAgqWEVENlMn-1NKM26BJwri8mmODcuqQEvN8quw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCJdv4Jt9RUTZuG3XRa7tTxA,UCJdv4Jt9RUTZuG3XRa7tTxA,TRUE,none,0,2021-10-24T14:41:15Z,2021-10-24T14:41:15Z,UgxfN-FwfGdpNDqI9U94AaABAg,NA,NA
e6Qa05lBdEI,와~ 새로운 부자되는길을 알게된것 같구요... 나무를 심고 조급하지 않게 기록하며 기다리는 입장으로  서서히 지켜봐야 겠군요. 한구그이 경제 교육이 좋은 경제를 낳을것 같네요. 좋은 내용들었습니다. 나무 부터 심어야 겠네요. 부자 나무 ㅎㅎ 고맙습니다. 제게도 관심을 부탁드립니다^^ 해피하루 되세요~~~,와~ 새로운 부자되는길을 알게된것 같구요... 나무를 심고 조급하지 않게 기록하며 기다리는 입장으로  서서히 지켜봐야 겠군요. 한구그이 경제 교육이 좋은 경제를 낳을것 같네요. 좋은 내용들었습니다. 나무 부터 심어야 겠네요. 부자 나무 ㅎㅎ 고맙습니다. 제게도 관심을 부탁드립니다^^ 해피하루 되세요~~~,압구정걸APGUJEONG-GIRL,https://yt3.ggpht.com/8zmrBAXuTsPGvjN3lRH-oQy-zN6YZEXYdU9bGsejkMijRjISV2-QYVohMnFaAhWN8_v2GGs5NG8=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCXvgZ2zbHLXIzqcPw-OJV1A,UCXvgZ2zbHLXIzqcPw-OJV1A,TRUE,none,1,2021-10-20T22:02:54Z,2021-10-20T22:02:54Z,Ugzoi0bdtj0F3NQVHS54AaABAg,NA,NA
e6Qa05lBdEI,제 개인적인 생각에는 돈 모으는 방법 만큼이나 돈을 어떻게 써야 되는지도 알려주면 좋을것 같다는 생각이 드네요,제 개인적인 생각에는 돈 모으는 방법 만큼이나 돈을 어떻게 써야 되는지도 알려주면 좋을것 같다는 생각이 드네요,Dark Ghost,https://yt3.ggpht.com/ytc/AKedOLSiluMqgAFSFcawxJxhsWr1yb6KO6W0A8H0Ag=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC5dveVX9zC3D1jKuyf5HgYQ,UC5dveVX9zC3D1jKuyf5HgYQ,TRUE,none,0,2021-10-20T14:23:12Z,2021-10-20T14:23:12Z,UgzHhRYguDVihJ15Q0B4AaABAg,NA,NA
e6Qa05lBdEI,존리 사랑해애~서~ 투자를 시작 하~알~때애~,존리 사랑해애~서~ 투자를 시작 하~알~때애~,람,https://yt3.ggpht.com/ytc/AKedOLTqIW1lEtFt4ZvLnsFJqlwtqGHpqfBYFLYAdGP6GQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCd9coSQIu89rTzwfrBqmS3Q,UCd9coSQIu89rTzwfrBqmS3Q,TRUE,none,0,2021-10-17T03:49:12Z,2021-10-17T03:49:12Z,UgwsMVnnxBUHB13MN854AaABAg,NA,NA
e6Qa05lBdEI,존리야 겸손하자,존리야 겸손하자,코인킴,https://yt3.ggpht.com/vD8PodmL7iNqFZ8hBoaBuVzW6ww1GVaaz447_RapkpK9y3diP1r60y22LND7eQ35-YoLvOySd28=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCDN4BA5eHiUbryZoEeNZ5Yw,UCDN4BA5eHiUbryZoEeNZ5Yw,TRUE,none,2,2021-10-16T08:00:38Z,2021-10-16T08:00:38Z,UgxbZW3qIhBWJpGdRkV4AaABAg,NA,NA
e6Qa05lBdEI,"아이의 사교육 끊고 주식을 사줘라.<br>아이에게 생일날 물건을 사주지 않고 펀드를 사줘라.<br>....<br><br><br>영상 내용을 쉽게 정리한 글 보러가기▼<br><a href=""https://rudigreen.tistory.com/3"">https://rudigreen.tistory.com/3</a>","아이의 사교육 끊고 주식을 사줘라.
아이에게 생일날 물건을 사주지 않고 펀드를 사줘라.
....


영상 내용을 쉽게 정리한 글 보러가기▼
https://rudigreen.tistory.com/3",루디,https://yt3.ggpht.com/ytc/AKedOLSPV3BWdDD7JNzeceygqkf_g6PDDiKBZm0FjQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCvVYHl6TxcXKbVrpsSNhfzA,UCvVYHl6TxcXKbVrpsSNhfzA,TRUE,none,0,2021-10-14T04:37:06Z,2021-10-14T04:37:18Z,Ugx7nTlW6-doTqtn9fV4AaABAg,NA,NA
e6Qa05lBdEI,부자만있다면 소는키우나?,부자만있다면 소는키우나?,인생돈이의리,https://yt3.ggpht.com/ytc/AKedOLQF8i6kg3qzodiym8J6LbKl-pMPkMPCh2dvxOju=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCzLQGHdwc1ik-hEE2pWAXCA,UCzLQGHdwc1ik-hEE2pWAXCA,TRUE,none,1,2021-10-11T13:15:01Z,2021-10-11T13:15:01Z,UgwdSkMC6TM6Kj7Dv3t4AaABAg,NA,NA
e6Qa05lBdEI,나무를 심었는데 나무가 안자란다…,나무를 심었는데 나무가 안자란다…,체쿠리 툰,https://yt3.ggpht.com/qU40Z2bVTnTNAYGJr6K0jal0KdGMfSZ9mq-qdKF5VuQAS6aHiFDT9D7_lshfqHo8XWl_-Muu0A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCkOYQvCtFABtN8Vi8_rHIOw,UCkOYQvCtFABtN8Vi8_rHIOw,TRUE,none,2,2021-10-08T09:11:44Z,2021-10-08T09:11:44Z,UgwOC5-9U_FUl2MV-_h4AaABAg,NA,NA
e6Qa05lBdEI,존리님 존경합니다.,존리님 존경합니다.,힐자TV[힐링과자유],https://yt3.ggpht.com/ytc/AKedOLSnxxeGLaYgHGngfv90IMt23s8m_KAKtPgDSBfp=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UClMrjus03_WF4rqH8fr36uw,UClMrjus03_WF4rqH8fr36uw,TRUE,none,0,2021-10-07T14:15:03Z,2021-10-07T14:15:03Z,UgwcAk2GKf7Abr6UF714AaABAg,NA,NA
e6Qa05lBdEI,사기를 치면.<br>신송리 용네 네  언 니보광동  물 장사  하던 용서비는 88년 괴질환우 남동생 부동산 세탁해가며 빚을 떠앵겨  죽을때까지 빚갚다 죽게 하고<br> 달세방집여러개 만들어 불노소득으로 놀고 먹는 장치 만들었는데 부자라고  말해얄지는  모름,"사기를 치면.
신송리 용네 네  언 니보광동  물 장사  하던 용서비는 88년 괴질환우 남동생 부동산 세탁해가며 빚을 떠앵겨  죽을때까지 빚갚다 죽게 하고
 달세방집여러개 만들어 불노소득으로 놀고 먹는 장치 만들었는데 부자라고  말해얄지는  모름",못**도GO,https://yt3.ggpht.com/ytc/AKedOLTbqJ9icaCQ3789qO_c46azDSJPGiSTXLOVE6Oh=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCDWA9O9jWWqNTQxZfUn2zOw,UCDWA9O9jWWqNTQxZfUn2zOw,TRUE,none,1,2021-10-01T23:09:13Z,2021-10-01T23:09:13Z,UgyUL-xcTSmYSMa91rx4AaABAg,NA,NA
e6Qa05lBdEI,넘쳐나는 유튜브강의 좋은게 너무많은데 눈이 굉장히 피로합니다. 젊은 사람들은 잘 모르겠지만요 ^^;; 요렇게 자극적인 영상없이 목소리위주의 영상은 라디오처럼 들으세요. 오히려 집중이 잘되고 눈의피로도 덜하고 좋아요~,넘쳐나는 유튜브강의 좋은게 너무많은데 눈이 굉장히 피로합니다. 젊은 사람들은 잘 모르겠지만요 ^^;; 요렇게 자극적인 영상없이 목소리위주의 영상은 라디오처럼 들으세요. 오히려 집중이 잘되고 눈의피로도 덜하고 좋아요~,What서영,https://yt3.ggpht.com/ytc/AKedOLTn2yXtvmuiWXyfg3TUGDnOxyJvgT4yfWHrisa2Ag=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCietwLREAznWv6rDO_zMi-w,UCietwLREAznWv6rDO_zMi-w,TRUE,none,0,2021-10-01T03:48:36Z,2021-10-01T03:48:36Z,UgxI2OjN04A61Cu91sN4AaABAg,NA,NA
e6Qa05lBdEI,집한칸은잇어야죠<br>월세다달이나가는더,"집한칸은잇어야죠
월세다달이나가는더",정교쓰,https://yt3.ggpht.com/ytc/AKedOLSKEfl6yTTpOAtlUUSmoM_TkNird6mcnVuDOA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCr6VW3v8CIkzWmb04-71Q0g,UCr6VW3v8CIkzWmb04-71Q0g,TRUE,none,2,2021-09-30T10:06:06Z,2021-09-30T10:06:06Z,Ugz2Q22mCfKRgfU-DRt4AaABAg,NA,NA
e6Qa05lBdEI,"주식,  펀드 부자가 되도 쓸 수없다면 없는거나 같지 않나? 🤔","주식,  펀드 부자가 되도 쓸 수없다면 없는거나 같지 않나? 🤔",백창선,https://yt3.ggpht.com/ytc/AKedOLQMfPlvXNPrDDB4RT_q5l6VA2o-d4Y1aHJT_w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCM-2sZkK6NoeTzHTMRXvnjg,UCM-2sZkK6NoeTzHTMRXvnjg,TRUE,none,0,2021-09-29T11:40:45Z,2021-09-29T11:40:45Z,UgxZm5TdjhTRGHeiAYl4AaABAg,NA,NA
e6Qa05lBdEI,"1.실천한 사람<br>2.복리의 마법<br><br>좋은말씀감사합니다<br>결국 안정성을택하느냐 변동성(더 많은부)을택하느냐의 선택의 문제인듯해요<br><br>개개인의 경험,주제파악(성향) 등을근거로, 인간은 누구나 생존본능이있기때문에 주식을 안하는사람역시, 자기나름의 경험후 자신에게 유리한선택을 한거라고생각합니다🙏<br><br>더 많은부를 가질수있는 기회적측면으로볼땐 한심해보일순있겠지만요","1.실천한 사람
2.복리의 마법

좋은말씀감사합니다
결국 안정성을택하느냐 변동성(더 많은부)을택하느냐의 선택의 문제인듯해요

개개인의 경험,주제파악(성향) 등을근거로, 인간은 누구나 생존본능이있기때문에 주식을 안하는사람역시, 자기나름의 경험후 자신에게 유리한선택을 한거라고생각합니다🙏

더 많은부를 가질수있는 기회적측면으로볼땐 한심해보일순있겠지만요",creative,https://yt3.ggpht.com/ytc/AKedOLT1JDqdWkw9B3aTUaHOXC-rMuerQRUyPUH9e8FZOrFl6k0pdMRv0v1qNu8yS3_9=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC1ngKO8qaC6fKdWwVM94azw,UC1ngKO8qaC6fKdWwVM94azw,TRUE,none,0,2021-09-26T06:17:29Z,2021-09-26T06:47:09Z,UgyLJh3Q4ULPqtfHl-54AaABAg,NA,NA
e6Qa05lBdEI,이 영상을 작년에도 보고 올초에도 보고<br>지금도 또 본다 반복 학습 그리고<br>내자산도 함께 늘어나고 있구요. . . b,"이 영상을 작년에도 보고 올초에도 보고
지금도 또 본다 반복 학습 그리고
내자산도 함께 늘어나고 있구요. . . b",Mega Drive,https://yt3.ggpht.com/ytc/AKedOLRwhjR8wvNRVmloKIeMi69JWSojc-vZghlgeJqEcA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UChcdrraF2IX4ORxiIvH_aFw,UChcdrraF2IX4ORxiIvH_aFw,TRUE,none,0,2021-09-19T18:36:10Z,2021-09-19T18:36:10Z,UgzzOFGcoDkOYMXrHyJ4AaABAg,NA,NA
e6Qa05lBdEI,신사임당님 말씀에 빵터졌네요 ㅋㅋㅋㅋㅋ 너무 핵심을 찌르심.. &quot;사기꾼이었어요..&quot;ㅋㅋㅋㅋㅋ,"신사임당님 말씀에 빵터졌네요 ㅋㅋㅋㅋㅋ 너무 핵심을 찌르심.. ""사기꾼이었어요..""ㅋㅋㅋㅋㅋ",슝오호라,https://yt3.ggpht.com/ytc/AKedOLSe4VWvvl3M77BciRTankQM8-nPVdXRum9PSw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCSEeiKgdc4uo2pj11p2Mqrw,UCSEeiKgdc4uo2pj11p2Mqrw,TRUE,none,0,2021-09-15T01:27:25Z,2021-09-15T01:27:48Z,UgzMOUhlxQ76eQLrqml4AaABAg,NA,NA
e6Qa05lBdEI,"평상시에 그냥 열심히 노동하고 부끄럼없이 살아가면 되는거다 생각하며 살아갔었을 땐, 회사에서 매일 주식이랑 코인이야기하는게 이해가 안갔는데, 요즘 독서를 많이 하면서 경제에 대한 관념이 생기고 ‘인생은 실전이다.’라는 책을 보고 여기까지 찾아왔습니다. <br><br>많은걸 깨닫게 해주네여. 좋은 영상 감사합니다.","평상시에 그냥 열심히 노동하고 부끄럼없이 살아가면 되는거다 생각하며 살아갔었을 땐, 회사에서 매일 주식이랑 코인이야기하는게 이해가 안갔는데, 요즘 독서를 많이 하면서 경제에 대한 관념이 생기고 ‘인생은 실전이다.’라는 책을 보고 여기까지 찾아왔습니다. 

많은걸 깨닫게 해주네여. 좋은 영상 감사합니다.",조충희,https://yt3.ggpht.com/ytc/AKedOLT8MlGQQXsGZORc07vteAzEMd4Xhq4eQ8Is87VeCg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCjVRrKsJHkH0dDfyk4fqgGw,UCjVRrKsJHkH0dDfyk4fqgGw,TRUE,none,0,2021-09-14T23:51:25Z,2021-09-14T23:51:25Z,UgyJw6zxQyKj08q0uW14AaABAg,NA,NA
e6Qa05lBdEI,94년생 사회 초년생입니다. 정말 공감 가는 게 우리나라 공교육은 돈에 대해 가르치지 않습니다. 심지어 자유 시장 경제에서 가장 기본인 부동산을 매입하고 팔고 주식의 뜻이 정확히 무엇인지도 모르는 10대들이 많아요. 저는 지금이야 눈을 떴지만 10대 때 학교는 왜 이런 걸 가르쳐주지 않았을까에 대한 고민을 많이 했습니다. 왜 부자들은 가족 교육부터 경제를 중요시하는데 나라 교육은 청년들 경제교육에 대해 모른척할까? 국민들이 경제에 눈을 뜨는 게 그렇게 무서울까? 지금 현 교육은 대한민국의 자유시장 경제라는 원리를 부인하고 있지는 않을까? 저 또한 정말 학교에서 돈 없이도 행복한 법 부자는 오히려 불행하다 성공보다는 다 같이 평범한 삶에서 평준화되자는 교육을 받았습니다. 이제야 알게 된 것은 학교에 전교조라는 선생님들이 대다수였고 이미 90년대부터 교육에 대한 전교조의 영향 많이 강해져 오는 상황이었다는 것을 깨달았습니다. 더 나아가 좌파들의 교육 장악은 물론 언론까지 치밀하게 장악하여 현 청년들을 자본주의와 멀어지게 하고 부자라는 타이틀에 목표를 두기보다는 지원금 같은 배급제 사회에 길들이고 사회주의의 기틀을 마련하고 있고 이미 상단 부분 진행 됐다는 것에 너무 큰 충격을 받았습니다. 지금 이게 우리나라 교육의 현실이고 주사파 좌파정권의 가면입니다. 부자를 꿈꾸며 노력하는 사회 더불어 나라와 개인 둘 다 발전하는 사회를 만들어 가야 하는 자유민주주의에서 서민은 서민답게 만들고 집 앞에 개들처럼 가끔 배급해주며 자기들만 고위공직 자리에 앉아 떵떵거리고 살려 하고 최종목적은 사회주의화 시켜 동아시아를 빨갛게 물들이려는 주사파들의 공작입니다. 정신 차려야됩니다.,94년생 사회 초년생입니다. 정말 공감 가는 게 우리나라 공교육은 돈에 대해 가르치지 않습니다. 심지어 자유 시장 경제에서 가장 기본인 부동산을 매입하고 팔고 주식의 뜻이 정확히 무엇인지도 모르는 10대들이 많아요. 저는 지금이야 눈을 떴지만 10대 때 학교는 왜 이런 걸 가르쳐주지 않았을까에 대한 고민을 많이 했습니다. 왜 부자들은 가족 교육부터 경제를 중요시하는데 나라 교육은 청년들 경제교육에 대해 모른척할까? 국민들이 경제에 눈을 뜨는 게 그렇게 무서울까? 지금 현 교육은 대한민국의 자유시장 경제라는 원리를 부인하고 있지는 않을까? 저 또한 정말 학교에서 돈 없이도 행복한 법 부자는 오히려 불행하다 성공보다는 다 같이 평범한 삶에서 평준화되자는 교육을 받았습니다. 이제야 알게 된 것은 학교에 전교조라는 선생님들이 대다수였고 이미 90년대부터 교육에 대한 전교조의 영향 많이 강해져 오는 상황이었다는 것을 깨달았습니다. 더 나아가 좌파들의 교육 장악은 물론 언론까지 치밀하게 장악하여 현 청년들을 자본주의와 멀어지게 하고 부자라는 타이틀에 목표를 두기보다는 지원금 같은 배급제 사회에 길들이고 사회주의의 기틀을 마련하고 있고 이미 상단 부분 진행 됐다는 것에 너무 큰 충격을 받았습니다. 지금 이게 우리나라 교육의 현실이고 주사파 좌파정권의 가면입니다. 부자를 꿈꾸며 노력하는 사회 더불어 나라와 개인 둘 다 발전하는 사회를 만들어 가야 하는 자유민주주의에서 서민은 서민답게 만들고 집 앞에 개들처럼 가끔 배급해주며 자기들만 고위공직 자리에 앉아 떵떵거리고 살려 하고 최종목적은 사회주의화 시켜 동아시아를 빨갛게 물들이려는 주사파들의 공작입니다. 정신 차려야됩니다.,청,https://yt3.ggpht.com/ytc/AKedOLTG_sDj_jPY6q8cP_DwW6YM1ZkT3uUE4uGjGmcCXP_BibcIhd1yRi9UKjwY46AT4XA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCghB9GrySPMlrmyrVFvEU9w,UCghB9GrySPMlrmyrVFvEU9w,TRUE,none,0,2021-09-12T08:41:39Z,2021-09-12T08:41:39Z,UgzY2X0dmqCmlD_RRYt4AaABAg,NA,NA
e6Qa05lBdEI,존리대표님 -존리의 금융모험생클럽ㅡ우리아이랑 재미있게봤습니다^^,존리대표님 -존리의 금융모험생클럽ㅡ우리아이랑 재미있게봤습니다^^,김영,https://yt3.ggpht.com/-Rv4uw2OhpmV73NF7X9zmIkR4EviORbNxLvXUQ8AiNr9clFgZ9QAUe_PvdzpRxqrg96hX2Y_pQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCjSYlC1EozzRjooH7hDs2dg,UCjSYlC1EozzRjooH7hDs2dg,TRUE,none,0,2021-09-11T11:04:09Z,2021-09-11T11:04:09Z,UgyctOMWyKakLVYQxbp4AaABAg,NA,NA
e6Qa05lBdEI,집을 샀어야했는데 .. 하,집을 샀어야했는데 .. 하,Fwwssgylz Enfkfksk,https://yt3.ggpht.com/ytc/AKedOLTWOhkKX4zUULLY8P_ChjykX-SugHrYqU36dw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCNVZ8Ouls1BDoI5h_KvO42Q,UCNVZ8Ouls1BDoI5h_KvO42Q,TRUE,none,1,2021-09-10T14:28:19Z,2021-09-10T14:28:19Z,UgwNbm67adG2EnW2w2V4AaABAg,NA,NA
e6Qa05lBdEI,영어를 배워야겠다.. 미국에서 자라고 배운 분은  환경 자체가 다르기 때문에 다른 사고를 가질 수 밖에 없다. 미국에서 살 수 없다면 그들과 대화하고 그들의 신문 방송을 보고 간접적으로라도 배울 수 있어야 한다.,영어를 배워야겠다.. 미국에서 자라고 배운 분은  환경 자체가 다르기 때문에 다른 사고를 가질 수 밖에 없다. 미국에서 살 수 없다면 그들과 대화하고 그들의 신문 방송을 보고 간접적으로라도 배울 수 있어야 한다.,와잠만미안해진짜벌레가있었어내손가락에,https://yt3.ggpht.com/xJ5RPxNTwhdgR8t8vPFpvPzrthnsVriL7llTldrkL7UaIUlu8yjdiN-Y3_Hg5dbjjOH7Ea0Yfw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCaa2Ct28BKHYa059xhzOCeQ,UCaa2Ct28BKHYa059xhzOCeQ,TRUE,none,0,2021-09-10T09:40:11Z,2021-09-10T09:40:11Z,Ugwt03BXLWnwPVsYls14AaABAg,NA,NA
e6Qa05lBdEI,투자에 입문하는 사람들에게 올바른 투자 철학을 전달해주는 고마운분.,투자에 입문하는 사람들에게 올바른 투자 철학을 전달해주는 고마운분.,Aiden Jun,https://yt3.ggpht.com/ytc/AKedOLTHnORYQcYL2HArBYWIkJQS_FeFZDGXQIJp88fx=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCD6wkN0pzmTOi-UMCQDjRkA,UCD6wkN0pzmTOi-UMCQDjRkA,TRUE,none,0,2021-09-09T15:35:19Z,2021-09-09T15:35:19Z,UgxqudfOQ1_UtSGuiop4AaABAg,NA,NA
e6Qa05lBdEI,존경합니다 존리대표님!♡♡♡♡,존경합니다 존리대표님!♡♡♡♡,궁딩이,https://yt3.ggpht.com/ytc/AKedOLQ6vZrJENVP-tc1CJcAwPDj7EeSS-QwFr5xUQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCbuOSngrixMnhn4HWkuUcIQ,UCbuOSngrixMnhn4HWkuUcIQ,TRUE,none,0,2021-09-07T04:33:35Z,2021-09-07T04:33:35Z,UgzU18tV1bQvkQiAZR14AaABAg,NA,NA
e6Qa05lBdEI,들을때마다 새로워요 <br>부자들은 절대 알려주지 않을 이야기 <br>존리님 알려주셔서 감사합니다 <br>저의 20대인생이 완전히 달라졌습니다,"들을때마다 새로워요 
부자들은 절대 알려주지 않을 이야기 
존리님 알려주셔서 감사합니다 
저의 20대인생이 완전히 달라졌습니다",벼리,https://yt3.ggpht.com/ytc/AKedOLSDeDsce7Y4p7SnqYOKnOkGS0puJRobDMUvrc839IljNfhzin6MaIv993QAdEydRN2zq-I=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UClW_-nfDO_krNdbPcv6V-jA,UClW_-nfDO_krNdbPcv6V-jA,TRUE,none,0,2021-08-28T09:21:16Z,2021-08-28T09:21:16Z,Ugx2Sya9vbWTQ2kXWOp4AaABAg,NA,NA
